,0
1574,https://www.15min.lt/naujiena/aktualu/svietimas/visuotine-lietuvos-mokyklu-metamorfoze-kaip-ugdysime-moksleivius-2022-2030-m-233-1583048
1575,https://www.15min.lt/naujiena/aktualu/svietimas/covid-19-pandemija-ir-svietimas-hibridinio-mokymosi-issukiai-ir-galimybes-233-1583616
1576,https://www.15min.lt/naujiena/aktualu/lietuva/tevu-ir-mokyklos-nesutarimo-ikaitas-del-keliu-zodziu-sutartyje-vaikas-niekur-nesimoko-56-1580818
1577,https://www.15min.lt/naujiena/aktualu/svietimas/tukstantmecio-mokyklu-programos-kristalizacija-igauna-pagreiti-esminiai-pokyciai-iki-2030-uju-233-1581440
1578,https://www.15min.lt/naujiena/aktualu/svietimas/mokyklos-rengiasi-2024-iesiems-idarbins-daugiau-specialistu-teiks-konsultacine-pagalba-233-1581762
1579,https://www.15min.lt/verslas/naujiena/verslumas/scandagra-investuos-i-jaunimo-verslumo-programas-mokyklose-1248-1581734
1580,https://www.15min.lt/galerija/tukstantmecio-mokyklu-programos-kurybines-dirbtuves-230922
1581,https://www.15min.lt/naujiena/aktualu/svietimas/biudzeto-projekte-jau-nuo-sausio-desimtadaliu-augancios-svietimo-ir-mokslo-darbuotoju-algos-233-1580674
1582,https://www.15min.lt/naujiena/aktualu/svietimas/vyriausybe-siulo-desimtadaliu-didinti-mokslininku-atlyginimus-233-1580672
1583,https://www.15min.lt/naujiena/aktualu/svietimas/svietimo-bendruomene-jungiasi-i-tukstantmecio-mokyklu-programos-kurybines-dirbtuves-233-1580068
1584,https://www.15min.lt/naujiena/aktualu/svietimas/ministre-turime-ivertinti-suomijos-patirti-uztikrinant-svietimo-kokybe-ir-profesinio-mokymo-populiaruma-233-1580026
1585,https://www.15min.lt/naujiena/aktualu/svietimas/mokyklos-bendruomenei-stiprinti-skirtos-programos-finisas-visiems-atviras-seminaras-233-1579266
1586,https://www.15min.lt/naujiena/aktualu/svietimas/ministerijos-aukstojo-mokslo-uzdaviniai-trumposios-studijos-finansine-pagalba-studentams-su-negalia-233-1577992
1587,https://www.15min.lt/naujiena/aktualu/svietimas/dr-austeja-landsbergiene-kokiai-ateiciai-mes-ruosiame-vaikus-233-1576710
1588,https://www.15min.lt/naujiena/aktualu/lietuva/apdovanota-13-ka-vilniaus-metu-mokytoju-56-1576414
1589,https://www.15min.lt/naujiena/aktualu/svietimas/svietimo-ministerijoje-bus-apdovanoti-metu-mokytojai-233-1575796
1590,https://www.15min.lt/naujiena/aktualu/svietimas/nelegaliu-migrantu-vaikai-pradeda-mokytis-233-1575308
1591,https://www.15min.lt/naujiena/aktualu/nuomones/kasparas-adomaitis-mokytis-suprasti-miestus-ir-pastatus-juose-kam-mums-reikia-architekturines-edukacijos-18-1573996
1592,https://www.15min.lt/naujiena/aktualu/lietuva/pirmoji-lietuvoje-jungtine-mokykla-populiarumu-lenkia-miesto-ugdymo-istaigas-56-1570796
1593,https://www.15min.lt/naujiena/aktualu/svietimas/simtas-moksleiviu-projektuos-svietimo-centra-kaune-233-1572986
1594,https://www.15min.lt/video/susipazinkite-pirmoji-jungtine-mokykla-lietuvoje-208838
1595,https://www.15min.lt/naujiena/aktualu/lietuva/svietimo-istaigose-fiksuota-per-300-covid-19-protrukiu-izoliuota-7-2-tukst-asmenu-56-1571658
1596,https://www.15min.lt/naujiena/aktualu/svietimas/jos-ne-dienos-nenorejo-buti-direktoremis-bet-sukure-prestizine-mokykla-233-1571282
1597,https://www.15min.lt/naujiena/aktualu/svietimas/suskaitmeninta-dalis-lietuvos-metrikos-keturi-musu-istorijos-amziai-233-1570552
1598,https://www.15min.lt/naujiena/aktualu/svietimas/tesiasi-savanoriu-mokykloms-iniciatyva-skelbiama-nauja-registracija-233-1569746
1599,https://www.15min.lt/naujiena/aktualu/komentarai/dr-austeja-landsbergiene-geras-ugdymas-yra-geras-ugdymas-ir-taskas-500-1554858
1600,https://www.15min.lt/video/i-dembavos-vaiku-darzeli-verziasi-net-miesto-vaikai-kodel-208432
1601,https://www.15min.lt/naujiena/aktualu/lietuva/a-dulkys-sieksime-kad-ugdymo-sritis-butu-paskutine-kuri-pereitu-i-nuotoli-56-1568500
1602,https://www.15min.lt/naujiena/aktualu/svietimas/studiju-programas-atnaujina-pagal-rinkos-diktuojamas-salygas-233-1567766
1603,https://www.15min.lt/naujiena/aktualu/svietimas/mokyklos-jau-gali-registruotis-veikloms-skirtoms-gerinti-mokiniu-savijauta-233-1566516
1604,https://www.15min.lt/naujiena/aktualu/svietimas/j-siugzdiniene-vaikams-mokyklose-testuotis-leidziantys-tevai-padeda-stabdyti-viruso-plitima-233-1565964
1605,https://www.15min.lt/naujiena/aktualu/komentarai/dr-austeja-landsbergiene-kaip-mokyti-musu-vaikus-nuo-vieno-krastutinumo-prie-kito-500-1554506
1606,https://www.15min.lt/naujiena/aktualu/svietimas/kancleris-mokyklose-99-covid-19-protrukiai-izoliacijoje-yra-apie-2-5-tukst-mokiniu-233-1565410
1607,https://www.15min.lt/verslas/naujiena/medijos/dr-austeja-landsbergiene-jungiasi-prie-max-autoriu-komandos-921-1557870
1608,https://www.15min.lt/naujiena/aktualu/svietimas/vilniuje-duris-atvers-gabiu-vaiku-ugdymo-centras-gifted-233-1564710
1609,https://www.15min.lt/naujiena/aktualu/lietuva/svietimo-darbuotojai-reikalauja-kad-atlyginimai-kiltu-nuo-sausio-o-ne-nuo-kito-rugsejo-56-1564682
1610,https://www.15min.lt/naujiena/aktualu/svietimas/artimiausi-svietimo-prioritetai-tiksline-programa-mokytojams-brandos-egzaminu-pertvarka-233-1564592
1611,https://www.15min.lt/naujiena/aktualu/svietimas/mokytojo-kelia-renkasi-daugiau-jaunuoliu-bet-specialistu-mokyklose-truks-dar-ilgai-233-1564024
1612,https://www.15min.lt/naujiena/aktualu/svietimas/panevezyje-isteigtas-pirmoko-krepselis-233-1563704
1613,https://www.15min.lt/naujiena/aktualu/svietimas/socialdemokratai-siulo-istatyme-itvirtinti-visos-dienos-mokyklos-modeli-233-1563736
1614,https://www.15min.lt/naujiena/aktualu/pasaulis/jt-afganistanui-del-padeties-svietimo-sistemoje-gresia-kartu-katastrofa-57-1563198
1615,https://www.15min.lt/naujiena/aktualu/svietimas/pradeta-skelbti-informacija-apie-vakcinacijos-procenta-mokyklose-ir-universitetuose-233-1563122
1616,https://www.15min.lt/naujiena/aktualu/svietimas/nuo-rugsejo-13-d-mokyklos-mokiniu-srautus-gales-reguliuoti-laisviau-233-1563018
1617,https://www.15min.lt/naujiena/aktualu/svietimas/ministerija-kviecia-kandidatuoti-i-meiles-luksienes-premija-233-1562858
1618,https://www.15min.lt/verslas/naujiena/mokslas-it/4-budai-igauti-programavimo-patirties-neturint-darbo-1290-1562446
1619,https://www.15min.lt/naujiena/aktualu/lietuva/specialiuju-poreikiu-turintys-vaikai-2024-m-mokysis-bendrosiose-mokyklose-tures-pasikeisti-visa-mokyklos-kultura-56-1560840
1620,https://www.15min.lt/naujiena/aktualu/svietimas/2023-m-minimalus-rodikliai-stojantiesiems-i-aukstasias-mokyklas-isliks-nepakite-pokycius-siuloma-nuo-2024-m-233-1560472
1621,https://www.15min.lt/naujiena/aktualu/svietimas/rugsejo-1-osios-skambutis-nuskambejo-ne-tik-mokiniams-darba-pradejo-nauja-mokytoju-karta-233-1560346
1622,https://www.15min.lt/naujiena/aktualu/pasaulis/milijardas-lenkijos-mokesciu-moketoju-zlotu-tikybos-mokytojams-57-1559576
1623,https://www.15min.lt/kultura/naujiena/naujienos/simonas-kairys-apie-rudens-planus-p-cvirka-ir-kultura-svietime-1104-1558444
1624,https://www.15min.lt/naujiena/aktualu/lietuva/prezidentas-viesai-konsultacijai-teikia-mokslo-ir-studiju-ir-svietimo-istatymu-pataisas-56-1559478
1625,https://www.15min.lt/naujiena/aktualu/lietuva/moksleiviai-is-pazeidziamu-seimu-i-aukstasias-mokyklas-istoja-keturiskart-reciau-56-1559242
1626,https://www.15min.lt/naujiena/aktualu/nuomones/dalia-asanaviciute-lituanistinis-svietimas-uzsienyje-kiek-mes-ji-pazistame-18-1558794
1627,https://www.15min.lt/naujiena/aktualu/lietuva/bns-svarbiausi-treciadienio-ivykiai-56-1558352
1628,https://www.15min.lt/naujiena/aktualu/lietuva/prezidentas-tikisi-kad-susitarimas-isjudins-teigiamas-permainas-svietimo-sistemoje-56-1558266
1629,https://www.15min.lt/naujiena/aktualu/lietuva/ministre-pirmas-darbas-igyvendinant-susitarima-del-svietimo-mokytoju-pritraukimas-56-1558134
1630,https://www.15min.lt/video/partiju-lyderiai-pasirase-susitarima-del-lietuvos-svietimo-politikos-komentarai-is-seimo-207560
1631,https://www.15min.lt/galerija/pasirasytas-susitarimas-del-lietuvos-svietimo-politikos-228418
1632,https://www.15min.lt/naujiena/aktualu/lietuva/mokslo-ir-ziniu-diena-salies-mokyklose-dziaugsmas-stelbia-nerima-del-covid-19-56-1558072
1633,https://www.15min.lt/naujiena/aktualu/lietuva/i-simonyte-sieksime-kad-susitariamas-del-svietimo-atsispindetu-jau-kitu-metu-biudzete-56-1558068
1634,https://www.15min.lt/video/partiju-lyderiai-pasiraso-susitarima-del-lietuvos-svietimo-politikos-isimonytes-kalba-207552
1635,https://www.15min.lt/naujiena/aktualu/lietuva/parlamentiniu-partiju-atstovai-pasirase-susitarima-del-svietimo-56-1558054
1636,https://www.15min.lt/naujiena/aktualu/svietimas/susipazinkite-pilnas-susitarimo-del-lietuvos-svietimo-politikos-tekstas-233-1557956
1637,https://www.15min.lt/naujiena/aktualu/svietimas/partijos-pasirasys-susitarima-del-svietimo-politikos-233-1557894
1638,https://www.15min.lt/naujiena/aktualu/lietuva/mokslo-metai-prasideda-nerimaujant-del-tolesnio-covid-19-plitimo-56-1557892
1639,https://www.15min.lt/naujiena/aktualu/klaipedos-zinios/nuo-rugsejo-uostamiescio-ugdymo-istaigoms-isbandymai-testavimu-839-1557598
1640,https://www.15min.lt/naujiena/aktualu/lietuva/vaiko-konstitucija-leidinys-apie-pagrindines-vaiko-teises-pasieks-kiekviena-salies-pirmoka-56-1557308
1641,https://www.15min.lt/naujiena/aktualu/svietimas/vilniuje-23-svietimo-istaigu-vadovai-studijuos-ism-mokys-lyderystes-233-1557022
1642,https://www.15min.lt/verslas/naujiena/mokslas-it/artejant-mokslo-metams-3-patarimai-saugiai-vaiko-kelionei-i-mokykla-1290-1556934
1643,https://www.15min.lt/naujiena/aktualu/pasaulis/svietimo-sistema-reformuojanti-kinija-uzdraude-egzaminuoti-sesiamecius-57-1556924
1644,https://www.15min.lt/naujiena/aktualu/svietimas/lsdp-partiju-susitarima-del-svietimo-pasirasys-bet-su-islygomis-viena-ju-nevalstybines-mokyklos-233-1556906
1645,https://www.15min.lt/naujiena/aktualu/pasaulis/covid-19-pandemija-panaikino-per-20-metu-par-mokyklose-pasiekta-pazanga-57-1556558
1646,https://www.15min.lt/naujiena/aktualu/lietuva/lietuviu-kalbos-pamoku-sulauks-per-160-migrantu-vaiku-ugdymas-prasides-nuo-spalio-56-1556396
1647,https://www.15min.lt/naujiena/aktualu/lietuva/vilniaus-svietimo-pazangos-centrui-vadovaus-u-kaunaite-56-1555690
1648,https://www.15min.lt/naujiena/aktualu/lietuva/kedainiu-rajono-mokyklose-truksta-mokytoju-56-1555518
1649,https://www.15min.lt/naujiena/aktualu/komentarai/liutauras-degesys-fantazija-artejancios-mokyklos-tema-500-1555406
1650,https://www.15min.lt/naujiena/aktualu/lietuva/ministre-perejima-i-nuotolini-ugdyma-lemtu-ivairus-rodikliai-56-1554816
1651,https://www.15min.lt/verslas/naujiena/mokslas-it/skelbiami-2021-metu-lietuvos-maximalistai-pasidalins-90-tuks-euru-fonda-1290-1554788
1652,https://www.15min.lt/naujiena/aktualu/svietimas/prezidentura-siulo-itvirtinti-alternatyvas-stojimui-i-aukstasias-mokyklas-233-1554700
1653,https://www.15min.lt/video/prezidento-patareja-apie-savanoriska-testavimasi-mokyklose-tai-turetu-tapti-pasitikejimo-pasitikrinimo-kultura-207244
1654,https://www.15min.lt/naujiena/aktualu/svietimas/prezidentura-palankiai-atsiliepia-apie-susitarima-del-svietimo-tikisi-proverzio-233-1554644
1655,https://www.15min.lt/naujiena/aktualu/lietuva/v-sirokomles-gimnazijos-moksleiviai-gris-i-modernesnes-saugias-patalpas-56-1554572
1656,https://www.15min.lt/naujiena/aktualu/svietimas/vaikai-grizta-i-mokyklas-umiai-pablogejus-situacijai-vyresnieji-vel-mokytusi-is-namu-233-1554222
1657,https://www.15min.lt/naujiena/aktualu/lietuva/partiju-susitarima-del-svietimo-planuojama-pasirasyti-rugsejo-1-aja-56-1554280
1658,https://www.15min.lt/video/1515-dar-vienas-bandymas-susitarti-del-svietimo-nesekmingas-kodel-207212
1659,https://www.15min.lt/naujiena/aktualu/pasaulis/minskas-privatus-darzeliai-ir-mokyklos-tapo-spalvotosios-revoliucijos-atrama-57-1554170
1660,https://www.15min.lt/naujiena/aktualu/lietuva/artejant-rugsejo-1-ajai-svarbiausi-reikalavimai-griztant-prie-kontaktinio-ugdymo-56-1554046
1661,https://www.15min.lt/verslas/naujiena/pranesimai/verslas-pateike-pasiulymus-svietimui-daugiau-bendradarbiavimo-suaugusiuju-perkvalifikavimas-231-1553960
1662,https://www.15min.lt/naujiena/aktualu/svietimas/svietimo-profsajungos-tai-ne-nacionalinis-susitarimas-o-politinis-svietimo-pasidalijimo-planas-233-1553850
1663,https://www.15min.lt/naujiena/aktualu/klaipedos-zinios/rugsejo-pirmoji-klaipedoje-bus-panasi-i-iprasta-839-1553722
1664,https://www.15min.lt/naujiena/aktualu/svietimas/ministerija-kviecia-inovaciju-kurejus-pritaikyti-savo-isradimus-svietime-233-1553500
1665,https://www.15min.lt/naujiena/aktualu/svietimas/per-papildoma-priemima-i-aukstasias-mokyklas-pakviesta-per-3-tukst-stojanciuju-233-1552566
1666,https://www.15min.lt/naujiena/aktualu/svietimas/partiju-susitarimas-del-svietimo-finiso-tiesiojoje-lsdp-nezino-ar-rasysis-233-1552082
1667,https://www.15min.lt/verslas/naujiena/mokslas-it/saugus-grizimas-i-kontaktini-ugdyma-su-lietuvisko-startuolio-pagalba-1290-1552064
1668,https://www.15min.lt/naujiena/aktualu/svietimas/vyriausybe-skyre-finansavima-papildomoms-lietuviu-kalbos-meninio-ugdymo-pamokoms-233-1551572
1669,https://www.15min.lt/naujiena/aktualu/svietimas/baigiasi-prasymu-priemimas-papildomam-priemimui-i-aukstasias-mokyklas-233-1550000
1670,https://www.15min.lt/verslas/naujiena/mokslas-it/ktu-mokslininke-tiek-berniukai-tiek-mergaites-su-it-sritimi-turi-buti-pazindinami-nuo-mazens-1290-1545034
1671,https://www.15min.lt/naujiena/aktualu/nuomones/v-targamadze-tukstantmecio-mokyklu-programa-tviskantis-burbulas-ar-spyris-svietimo-sistemai-18-1546448
1672,https://www.15min.lt/verslas/naujiena/mokslas-it/mitai-ir-realybe-viskas-apie-it-studijas-buvusio-studento-akimis-1290-1545624
1673,https://www.15min.lt/video/santechnikas-vytautas-juknevicius-geras-meistras-gali-uzdirbti-ir-3-4-tukstancius-euru-205854
1674,https://www.15min.lt/naujiena/aktualu/pasaulis/es-siulo-pradinio-ir-vidurinio-mokymo-modelio-reforma-ivedant-misruji-mokyma-57-1545866
1675,https://www.15min.lt/naujiena/aktualu/nuomones/tomas-biciunas-hibridinis-valdymas-18-1545408
1676,https://www.15min.lt/naujiena/aktualu/svietimas/britanijoje-pradeda-veikti-erasmus-pakeisianti-studentu-mainu-schema-233-1545122
1677,https://www.15min.lt/naujiena/aktualu/svietimas/siais-mokslo-metais-zinias-ir-gebejimus-isivertino-apie-94000-mokiniu-233-1544936
1678,https://www.15min.lt/naujiena/aktualu/svietimas/svarstantiems-apie-technologiju-studijas-vilniuje-i-kokias-vardines-stipendijas-galima-pretenduoti-233-1544908
1679,https://www.15min.lt/video/metas-rinktis-su-jolita-vaitkute-ar-menininko-gyvenimas-isteis-yra-lengvas-ir-bohemiskas-205716
1680,https://www.15min.lt/naujiena/aktualu/svietimas/lygiam-startui-uztikrinti-parama-ikimokyklinuku-is-socialiai-jautriu-seimu-ugdymui-233-1544730
1681,https://www.15min.lt/video/martynas-manstavicius-kam-verta-rinktis-mokslininko-kelia-205878
1682,https://www.15min.lt/video/metas-rinktis-ka-lietuvos-kariuomene-gali-suteikti-jaunam-zmogui-205714
1683,https://www.15min.lt/video/rytis-jurkenas-kaip-pasirinkti-specialybe-205772
1684,https://www.15min.lt/video/metas-rinktis-nr4-seimo-narys-tomas-vytautas-raskevicius-205852
1685,https://www.15min.lt/gyvenimas/naujiena/sveikata/pries-mokykla-svarbu-pasirupinti-vaiku-sveikata-1028-1543922
1686,https://www.15min.lt/video/metas-rinktis-nr6-futbolo-gen-sekretorius-edgaras-stankevicius-205860
1687,https://www.15min.lt/video/kalba-studiju-uzsienyje-pletros-vadovas-kodel-verta-rinktis-studijas-uzsienyje-205864
1688,https://www.15min.lt/video/vilma-gaubyte-zalioji-energetika-yra-musu-ateitis-ir-joje-specialistu-truksta-jau-dabar-205868
1689,https://www.15min.lt/video/vilnius-tech-profesorius-romuldas-kliukas-inzineriniai-darba-pagal-specialybe-gauna-jau-treciame-kurse-205872
1690,https://www.15min.lt/video/vytautas-aseris-kodel-mums-visiems-svarbi-verslo-ir-mokslu-jungtis-205874
1691,https://www.15min.lt/video/kodel-kiekvienam-is-musu-turetu-rupeti-nepriklausoma-ir-stipri-zurnalistika-205884
1692,https://www.15min.lt/naujiena/aktualu/svietimas/kedainiuose-sunyko-tautine-salele-rusu-mokyklele-233-1543532
1693,https://www.15min.lt/vardai/naujiena/lietuva/igyti-ziniu-tiktok-e-misija-imanoma-5-lietuviski-profiliai-smalsiausiems-1050-1541246
1694,https://www.15min.lt/naujiena/aktualu/svietimas/valstieciai-pritaria-susitarimui-del-svietimo-r-karbauskis-ipareigotas-pasirasyti-233-1542798
1695,https://www.15min.lt/naujiena/aktualu/lietuva/lkdk-nariai-su-ministre-aptare-sektoriaus-aktualijas-56-1542012
1696,https://www.15min.lt/galerija/51-oji-tarptautine-fizikos-olimpiada-ipho2021-vilniuje-ivyko-226406
1697,https://www.15min.lt/video/vilniuje-baigesi-tarptautine-fizikos-olimpiada-tarpusavyje-varzesi-76-saliu-dalyviai-206024
1698,https://www.15min.lt/verslas/naujiena/mokslas-it/it-ekspertas-technologiju-studiju-issigastama-be-reikalo-1290-1541124
1699,https://www.15min.lt/video/vilniuje-baigesi-tarptautine-fizikos-olimpiada-tarpusavyje-varzesi-76-saliu-dalyviai-206024
1700,https://www.15min.lt/naujiena/aktualu/lietuva/valstieciu-seselinis-kabinetas-siulo-partijai-pasirasyti-susitarima-del-svietimo-56-1539008
1701,https://www.15min.lt/naujiena/aktualu/svietimas/skelbiami-paskutiniu-brandos-egzaminu-rezultatai-anglu-ivertinimai-siemet-prastesni-233-1538720
1702,https://www.15min.lt/naujiena/aktualu/svietimas/vu-geografas-prof-d-burneika-klaidinga-manyti-kad-gresme-kyla-vien-is-migrantu-puses-233-1538516
1703,https://www.15min.lt/naujiena/aktualu/lietuva/ministrei-prakalbus-apie-naujus-mokslo-metus-a-navickas-perspeja-yra-pagrindo-nerimui-56-1538020
1704,https://www.15min.lt/naujiena/aktualu/nuomones/vilija-blinkeviciute-kokiomis-juromis-plukdysime-svietimo-laiva-socialdemokratu-siulymai-18-1537986
1705,https://www.15min.lt/naujiena/aktualu/svietimas/mokyklu-prioritetas-kontaktiniam-ugdymui-bet-vis-tvirciau-jauciasi-ir-dirbdamos-virtualiai-233-1537654
1706,https://www.15min.lt/naujiena/aktualu/svietimas/vaikai-laisvai-nardo-internete-bet-tykanciu-pavoju-neatpazista-kodel-visu-to-nemoko-233-1535476
1707,https://www.15min.lt/naujiena/aktualu/svietimas/ar-mokytojo-profesija-visam-gyvenimui-233-1536172
1708,https://www.15min.lt/video/mokslininkas-ateities-profesija-technologiju-amziaus-poreikiai-karjera-ir-didziausios-svietimo-spragos-205436
1709,https://www.15min.lt/naujiena/aktualu/svietimas/j-siugzdiniene-geresni-egzaminu-rezultatai-visos-svietimo-bendruomenes-nuopelnas-233-1535536
1710,https://www.15min.lt/naujiena/aktualu/svietimas/lietuviu-kalbos-ir-literaturos-bei-matematikos-egzaminus-siais-metais-abiturientai-islaike-geriau-233-1535504
1711,https://www.15min.lt/naujiena/aktualu/pasaulis/jt-del-covid-19-pandemijos-uzdarytos-mokyklos-kelia-kartos-katastrofos-gresme-57-1534238
1712,https://www.15min.lt/naujiena/aktualu/svietimas/pradedama-kurti-vieno-langelio-principu-veiksianti-suaugusiuju-svietimo-platforma-233-1533678
1713,https://www.15min.lt/naujiena/aktualu/svietimas/mokyklu-veiklos-kokybei-gerinti-12-milijonu-euru-233-1533664
1714,https://www.15min.lt/naujiena/aktualu/svietimas/ivertino-susitarima-del-svietimo-yra-daug-neatsakytu-klausimu-ir-nekonkretumo-233-1532762
1715,https://www.15min.lt/naujiena/aktualu/lietuva/skelbiami-brandos-egzaminu-rezultatai-56-1531962
1716,https://www.15min.lt/naujiena/aktualu/svietimas/premjere-po-derybu-susitarime-del-svietimo-liko-esminiai-punktai-233-1531712
1717,https://www.15min.lt/naujiena/aktualu/lietuva/partiju-susitarimas-del-svietimo-dar-bus-derinamas-iki-rugpjucio-vidurio-56-1531506
1718,https://www.15min.lt/verslas/naujiena/mokslas-it/kalbos-subtilybes-nagrinejanti-domante-mokslas-tapo-asmeninio-pazinimo-kelione-1290-1530886
1719,https://www.15min.lt/naujiena/aktualu/lietuva/premjere-su-partiju-derybininkais-aptars-nacionalini-susitarima-del-svietimo-56-1531256
1720,https://www.15min.lt/verslas/naujiena/mokslas-it/karjera-it-ar-tikrai-viskas-taip-paprasta-1290-1530618
1721,https://www.15min.lt/naujiena/aktualu/svietimas/derybininkai-partiju-susitarimui-igyvendinti-reikes-keliu-simtu-milijonu-kasmet-233-1530174
1722,https://www.15min.lt/naujiena/aktualu/nuomones/jurgita-siugzdiniene-kryptingai-ruosiames-visu-mokiniu-grizimui-i-mokyklas-rugseji-18-1529448
1723,https://www.15min.lt/naujiena/aktualu/nuomones/j-siugzdiniene-kryptingai-ruosiames-visu-mokiniu-grizimui-i-mokyklas-rugseji-18-1529450
1724,https://www.15min.lt/naujiena/aktualu/svietimas/ugdymui-lietuviu-kalba-tautiniu-mazumu-mokyklose-0-4-mln-euru-233-1529442
1725,https://www.15min.lt/verslas/naujiena/mokslas-it/duomenu-inzinieriai-madingiausia-profesija-paklausa-smarkiai-virsija-pasiula-1290-1529160
1726,https://www.15min.lt/verslas/naujiena/mokslas-it/pradinukai-ir-pornografija-kaip-apsaugoti-ir-kaip-kalbeti-1290-1527924
1727,https://www.15min.lt/verslas/naujiena/mokslas-it/kaip-dirbtinis-intelektas-pakeis-svietimo-sistema-1290-1527830
1728,https://www.15min.lt/naujiena/aktualu/lietuva/per-1000-abiturientu-laikys-gimtosios-lenku-rusu-baltarusiu-kalbos-egzamina-56-1527462
1729,https://www.15min.lt/verslas/naujiena/mokslas-it/virtuali-realybe-naujojo-pasaulio-kasdienybe-1290-1526900
1730,https://www.15min.lt/ar-zinai/naujiena/pasitikrink-zinias/idomiejii-menai-ar-pazinsite-10-lietuvos-menininku-is-ju-biografijos-faktu-1168-1524798
1731,https://www.15min.lt/naujiena/aktualu/svietimas/vietu-darzeliuose-siemet-dar-nesulauke-apie-3-tukst-vilnieciu-233-1526680
1732,https://www.15min.lt/ar-zinai/naujiena/pasitikrink-zinias/testas-kaip-gerai-zinote-ka-veikia-ivairiu-sriciu-gyvybes-mokslu-atstovai-1168-1524908
1733,https://www.15min.lt/naujiena/aktualu/svietimas/svietimo-reforma-ar-isliks-mazos-privaciu-mokyklu-klases-233-1524646
1734,https://www.15min.lt/verslas/naujiena/mokslas-it/jungtine-karalyste-planuoja-tapti-mokslo-supervalstybe-1290-1523792
1735,https://www.15min.lt/verslas/naujiena/mokslas-it/450-mecio-stipendininke-g-luksyte-kitu-atveju-nebuciau-pasiryzus-studijuoti-1290-1523768
1736,https://www.15min.lt/verslas/naujiena/mokslas-it/ktu-isdalins-10-tukst-euru-dirbusiems-su-dirbtiniu-intelektu-1290-1522910
1737,https://www.15min.lt/naujiena/aktualu/vilniaus-zinios/vilniaus-ateities-mokykla-kurybiskumas-universalus-dizainas-nebijojimas-klysti-793-1521900
1738,https://www.15min.lt/verslas/naujiena/mokslas-it/specialistai-pataria-kaip-nesuklysti-renkantis-profesija-1290-1522230
1739,https://www.15min.lt/naujiena/aktualu/svietimas/mokiniai-vel-gales-isbandyti-profesija-dar-gimnazijos-suole-233-1521178
1740,https://www.15min.lt/naujiena/aktualu/vilniaus-zinios/kvieciame-diskutuoti-vilniaus-ateities-mokykla-kokia-ji-793-1519978
1741,https://www.15min.lt/naujiena/aktualu/svietimas/n-cesiulis-apie-tukstantmecio-mokyklas-su-mumis-nesikalba-ministerija-tai-netiesa-233-1518006
1742,https://www.15min.lt/verslas/naujiena/mokslas-it/eneba-ir-ktu-gimnazija-vienija-jegas-lavins-moksleiviu-it-zinias-1290-1519082
1743,https://www.15min.lt/naujiena/aktualu/lietuva/vyriausybe-teikia-siulyma-didinti-svietimo-pagalbos-specialistu-atlyginimus-56-1517664
1744,https://www.15min.lt/verslas/naujiena/bendroves/jav-milzine-laukia-lietuvos-moksleiviu-pasiulytu-pokyciu-pasauliui-663-1517602
1745,https://www.15min.lt/verslas/naujiena/mokslas-it/technologinis-ugdymas-bus-paremtas-dizaino-mastymo-modeliu-1290-1517546
1746,https://www.15min.lt/kultura/naujiena/teatras/kviecia-studijuoti-teatro-meno-raiska-ir-vaidyba-rusu-anglu-baltarusiu-kalbomis-283-1517416
1747,https://www.15min.lt/naujiena/aktualu/svietimas/partijos-baigia-derinti-susitarima-del-svietimo-jame-24-isipareigojimai-233-1517266
1748,https://www.15min.lt/naujiena/aktualu/svietimas/jau-yra-susitarimo-del-svietimo-projektas-kas-jame-233-1516558
1749,https://www.15min.lt/naujiena/aktualu/svietimas/svietimo-istaigu-vadovai-tukstantmecio-mokyklu-programa-gimnaziju-genocidas-233-1516556
1750,https://www.15min.lt/naujiena/aktualu/lietuva/g-landsbergis-butina-igyvendinti-lenkijos-ir-lietuvos-svietimo-bendradarbiavimo-plana-56-1516380
1751,https://www.15min.lt/naujiena/aktualu/svietimas/po-lietuviu-kalbos-egzamino-asaru-siemet-bus-maziau-daugelis-temomis-dziaugiasi-233-1516050
1752,https://www.15min.lt/naujiena/aktualu/svietimas/prasideda-brandos-egzaminu-sesija-233-1515992
1753,https://www.15min.lt/naujiena/aktualu/svietimas/finiso-tiesioji-arteja-viskas-ka-reikia-zinoti-apie-egzaminus-233-1512868
1754,https://www.15min.lt/naujiena/aktualu/lietuva/login-2021-austeja-landsbergiene-alfa-karta-labiausiai-issilavinusi-istorijoje-o-gal-dar-per-anksti-apie-tai-kalbeti-56-1513850
1755,https://www.15min.lt/naujiena/aktualu/svietimas/login-2021-mantas-stonkus-nustokime-buti-normalus-233-1514698
1756,https://www.15min.lt/naujiena/aktualu/lietuva/skandalingoji-pedagoge-kuria-alternatyvia-mokykla-iesko-is-sistemos-isejusiu-mokytoju-56-1513902
1757,https://www.15min.lt/verslas/naujiena/pranesimai/login-2021-giedre-rajunce-parduodu-save-ar-pirksi-231-1513778
1758,https://www.15min.lt/naujiena/aktualu/svietimas/login-2021-mantas-stonkus-nustokime-buti-normalus-233-1514698
1759,https://www.15min.lt/naujiena/aktualu/svietimas/tikybos-pamoka-desimtokams-prarade-skaistuma-susirgs-veziu-suzlugdys-karjera-233-1512512
